,Zipcode,Lat,Lon
29382,95230,37.864026,-120.843015
29383,95230,37.878824,-120.843723
29384,95230,37.879543,-120.841992
29385,95230,37.881047,-120.840603
29386,95230,37.889459,-120.838638
29387,95230,37.889264,-120.837544
29388,95230,37.883137,-120.82941
29389,95230,37.882656,-120.82711
29390,95230,37.883199,-120.822826
29391,95230,37.882326,-120.820674
29392,95230,37.881515,-120.816499
29393,95230,37.878011,-120.808903
29394,95230,37.874719,-120.805466
29395,95230,37.870794,-120.803689
29396,95230,37.869457,-120.804323
29397,95230,37.86828,-120.803689
29398,95230,37.867909,-120.801619
29399,95230,37.87964,-120.801818
29400,95230,37.879655,-120.808575
29401,95230,37.880195,-120.805313
29402,95230,37.881863,-120.804526
29403,95230,37.884245,-120.805519
29404,95230,37.886969,-120.807818
29405,95230,37.888674,-120.812296
29406,95230,37.892828,-120.815201
29407,95230,37.893545,-120.817068
29408,95230,37.893372,-120.819058
29409,95230,37.892136,-120.82074
29410,95230,37.889415,-120.821249
29411,95230,37.905825,-120.821843
29412,95230,37.905905,-120.840399
29413,95230,37.915657,-120.840291
29414,95230,37.915791,-120.779737
29415,95230,37.915435,-120.777508
29416,95230,37.916054,-120.747344
29417,95230,37.920721,-120.750997
29418,95230,37.923334,-120.752695
29419,95230,37.936118,-120.767422
29420,95230,37.940209,-120.771937
29421,95230,37.943041,-120.775787
29422,95230,37.947727,-120.780451
29423,95230,37.950961,-120.783996
29424,95230,37.954773,-120.788998
29425,95230,37.99384,-120.832781
29426,95230,38.000781,-120.841146
29427,95230,38.001246,-120.841846
29428,95230,38.004343,-120.840882
29429,95230,38.006222,-120.841147
29430,95230,38.009288,-120.84025
29431,95230,38.01105,-120.838601
29432,95230,38.013246,-120.838078
29433,95230,38.013656,-120.83241
29434,95230,38.015171,-120.826253
29435,95230,38.014835,-120.82538
29436,95230,38.015198,-120.817785
29437,95230,38.01475,-120.813492
29438,95230,38.015661,-120.813291
29439,95230,38.014836,-120.810397
29440,95230,38.015109,-120.807505
29441,95230,38.016182,-120.804613
29442,95230,38.016364,-120.801894
29443,95230,38.017759,-120.801082
29444,95230,38.017208,-120.798247
29445,95230,38.017436,-120.797004
29446,95230,38.01613,-120.794373
29447,95230,38.016654,-120.790988
29448,95230,38.016252,-120.788859
29449,95230,38.017858,-120.788081
29450,95230,38.019198,-120.788268
29451,95230,38.020419,-120.784402
29452,95230,38.021119,-120.78369
29453,95230,38.020921,-120.781494
29454,95230,38.021842,-120.778086
29455,95230,38.021856,-120.774715
29456,95230,38.023234,-120.772749
29457,95230,38.022698,-120.770038
29458,95230,38.023197,-120.768514
29459,95230,38.02313,-120.764918
29460,95230,38.024367,-120.766046
29461,95230,38.025533,-120.765234
29462,95230,38.026104,-120.76367
29463,95230,38.02862,-120.76306
29464,95230,38.026455,-120.761245
29465,95230,38.025533,-120.7618
29466,95230,38.0254,-120.759769
29467,95230,38.024111,-120.757426
29468,95230,38.018494,-120.749486
29469,95230,38.01833,-120.748751
29470,95230,38.023003,-120.740378
29471,95230,38.023861,-120.736843
29472,95230,38.024656,-120.731792
29473,95230,38.026547,-120.726414
29474,95230,38.026481,-120.725187
29475,95230,38.027515,-120.723194
29476,95230,38.028602,-120.71973
29477,95230,38.028377,-120.716222
29478,95230,38.028816,-120.715201
29479,95230,38.030862,-120.714065
29480,95230,38.044823,-120.69587
29481,95230,38.047462,-120.690846
29482,95230,38.04838,-120.693184
29483,95230,38.048757,-120.696231
29484,95230,38.049167,-120.713109
29485,95230,38.049148,-120.715839
29486,95230,38.049841,-120.717682
29487,95230,38.049383,-120.719603
29488,95230,38.049788,-120.721518
29489,95230,38.051388,-120.722918
29490,95230,38.05371,-120.724064
29491,95230,38.058386,-120.728622
29492,95230,38.0558,-120.735542
29493,95230,38.053946,-120.735044
29494,95230,38.053692,-120.736415
29495,95230,38.054051,-120.750602
29496,95230,38.056598,-120.750558
29497,95230,38.057467,-120.751353
29498,95230,38.057205,-120.774039
29499,95230,38.0551,-120.779831
29500,95230,38.053002,-120.77971
29501,95230,38.050625,-120.782225
29502,95230,38.049444,-120.784172
29503,95230,38.048968,-120.786039
29504,95230,38.049554,-120.791852
29505,95230,38.050405,-120.793944
29506,95230,38.049308,-120.796297
29507,95230,38.049248,-120.799572
29508,95230,38.052101,-120.80204
29509,95230,38.053821,-120.802009
29510,95230,38.054891,-120.803803
29511,95230,38.054545,-120.805489
29512,95230,38.051924,-120.808103
29513,95230,38.050772,-120.811087
29514,95230,38.050455,-120.814866
29515,95230,38.049914,-120.817355
29516,95230,38.048843,-120.819921
29517,95230,38.04891,-120.821946
29518,95230,38.047155,-120.822547
29519,95230,38.046101,-120.832303
29520,95230,38.045666,-120.834559
29521,95230,38.042395,-120.838126
29522,95230,38.041092,-120.840942
29523,95230,38.039716,-120.841888
29524,95230,38.039155,-120.844115
29525,95230,38.03963,-120.846231
29526,95230,38.037709,-120.850076
29527,95230,38.035526,-120.851683
29528,95230,38.03557,-120.85295
29529,95230,38.03514,-120.851823
29530,95230,38.032042,-120.852544
29531,95230,38.032073,-120.854065
29532,95230,38.031302,-120.855284
29533,95230,38.029827,-120.855373
29534,95230,38.029883,-120.852651
29535,95230,38.028336,-120.852727
29536,95230,38.023524,-120.854727
29537,95230,38.020641,-120.854527
29538,95230,38.015179,-120.852701
29539,95230,38.009344,-120.85251
29540,95230,38.028894,-120.876047
29541,95230,38.070667,-120.91859
29542,95230,38.077421,-120.926449
29543,95230,38.017226,-120.926524
29544,95230,38.017346,-120.944757
29545,95230,37.973709,-120.944642
29546,95230,37.973099,-121.040855
29547,95230,37.964149,-121.032837
29548,95230,37.96398,-121.039264
29549,95230,37.938568,-121.038495
29550,95230,37.930104,-121.038241
29551,95230,37.929666,-121.036683
29552,95230,37.929709,-121.027813
29553,95230,37.921379,-121.027798
29554,95230,37.920176,-121.027538
29555,95230,37.920137,-121.024548
29556,95230,37.92189,-121.021757
29557,95230,37.923756,-121.022109
29558,95230,37.925584,-121.019052
29559,95230,37.924734,-121.016948
29560,95230,37.922352,-121.013968
29561,95230,37.921941,-121.012212
29562,95230,37.901254,-121.01223
29563,95230,37.901249,-121.046312
29564,95231,37.877178,-121.331479
29565,95231,37.874745,-121.332381
29566,95231,37.873527,-121.33051
29567,95231,37.867797,-121.326988
29568,95231,37.866052,-121.327075
29569,95231,37.865488,-121.326398
29570,95231,37.864768,-121.323007
29571,95231,37.864893,-121.309521
29572,95231,37.855665,-121.309652
29573,95231,37.855738,-121.304513
29574,95231,37.862104,-121.304524
29575,95231,37.862932,-121.280518
29576,95231,37.865734,-121.279726
29577,95231,37.865745,-121.279412
29578,95231,37.855643,-121.281862
29579,95231,37.855601,-121.27434
29580,95231,37.855562,-121.274718
29581,95231,37.826402,-121.274932
29582,95231,37.826441,-121.262989
29583,95231,37.85561,-121.264433
29584,95231,37.877554,-121.265687
29585,95231,37.880941,-121.266229
29586,95231,37.880116,-121.264803
29587,95231,37.872188,-121.264256
29588,95231,37.872194,-121.254619
29589,95231,37.873657,-121.25364
29590,95231,37.869859,-121.246723
29591,95231,37.872095,-121.245272
29592,95231,37.873321,-121.246814
29593,95231,37.879161,-121.243092
29594,95231,37.878546,-121.245792
29595,95231,37.879102,-121.247736
29596,95231,37.88159,-121.249463
29597,95231,37.883826,-121.253136
29598,95231,37.886548,-121.254839
29599,95231,37.888367,-121.257119
29600,95231,37.888881,-121.260215
29601,95231,37.887751,-121.264987
29602,95231,37.888459,-121.267899
29603,95231,37.888474,-121.268008
29604,95231,37.89055,-121.271398
29605,95231,37.892596,-121.27232
29606,95231,37.894447,-121.275962
29607,95231,37.890127,-121.276436
29608,95231,37.893148,-121.2795
29609,95231,37.895176,-121.280074
29610,95231,37.896439,-121.279812
29611,95231,37.8971,-121.281901
29612,95231,37.897109,-121.284574
29613,95231,37.897112,-121.285686
29614,95231,37.897131,-121.294815
29615,95231,37.897152,-121.303319
29616,95231,37.896696,-121.303297
29617,95231,37.896425,-121.320776
29618,95231,37.897196,-121.322043
29619,95231,37.897162,-121.327023
29620,95231,37.894046,-121.328388
29621,95231,37.891942,-121.3274
29622,95231,37.888334,-121.329363
29623,95231,37.886854,-121.330941
29624,95231,37.878898,-121.332278
29625,95231,37.877178,-121.331479
29626,95234,37.983205,-121.580245
29627,95234,37.98276,-121.581378
29628,95234,37.98155,-121.579527
29629,95234,37.980309,-121.573583
29630,95234,37.979957,-121.573142
29631,95234,37.97809,-121.572706
29632,95234,37.977416,-121.574237
29633,95234,37.977759,-121.576965
29634,95234,37.976967,-121.579993
29635,95234,37.97637,-121.58021
29636,95234,37.974596,-121.577837
29637,95234,37.973675,-121.57555
29638,95234,37.971813,-121.574148
29639,95234,37.966434,-121.573713
29640,95234,37.963262,-121.570124
29641,95234,37.960985,-121.566393
29642,95234,37.959849,-121.565138
29643,95234,37.957785,-121.565586
29644,95234,37.957478,-121.567964
29645,95234,37.95753,-121.571578
29646,95234,37.956939,-121.574501
29647,95234,37.955045,-121.575188
29648,95234,37.953756,-121.573589
29649,95234,37.955115,-121.565261
29650,95234,37.955115,-121.564113
29651,95234,37.953512,-121.563692
29652,95234,37.949171,-121.568515
29653,95234,37.947618,-121.568988
29654,95234,37.945459,-121.568603
29655,95234,37.943982,-121.567409
29656,95234,37.944168,-121.56555
29657,95234,37.94611,-121.56364
29658,95234,37.947579,-121.560683
29659,95234,37.947367,-121.55818
29660,95234,37.946496,-121.557583
29661,95234,37.945379,-121.558175
29662,95234,37.944881,-121.561908
29663,95234,37.944273,-121.563406
29664,95234,37.942683,-121.563235
29665,95234,37.941552,-121.561474
29666,95234,37.93988,-121.56088
29667,95234,37.937612,-121.561937
29668,95234,37.935885,-121.561455
29669,95234,37.932247,-121.557274
29670,95234,37.927926,-121.558899
29671,95234,37.926208,-121.558491
29672,95234,37.923302,-121.556419
29673,95234,37.921381,-121.558262
29674,95234,37.920436,-121.561864
29675,95234,37.919173,-121.565114
29676,95234,37.918193,-121.565594
29677,95234,37.915559,-121.56571
29678,95234,37.912217,-121.563212
29679,95234,37.910601,-121.563289
29680,95234,37.909009,-121.564769
29681,95234,37.90596,-121.570922
29682,95234,37.904301,-121.572824
29683,95234,37.902497,-121.571769
29684,95234,37.901017,-121.568162
29685,95234,37.899913,-121.566951
29686,95234,37.897672,-121.565904
29687,95234,37.895214,-121.566405
29688,95234,37.892431,-121.567679
29689,95234,37.890858,-121.569901
29690,95234,37.88945,-121.574963
29691,95234,37.887551,-121.575922
29692,95234,37.883395,-121.57387
29693,95234,37.87548,-121.578194
29694,95234,37.8723,-121.579425
29695,95234,37.86995,-121.578833
29696,95234,37.86771,-121.575145
29697,95234,37.865751,-121.573389
29698,95234,37.864324,-121.573796
29699,95234,37.863118,-121.575463
29700,95234,37.861072,-121.579503
29701,95234,37.858041,-121.57865
29702,95234,37.857953,-121.577575
29703,95234,37.859278,-121.575593
29704,95234,37.860483,-121.571794
29705,95234,37.860573,-121.568978
29706,95234,37.859999,-121.568293
29707,95234,37.85801,-121.570588
29708,95234,37.857042,-121.568017
29709,95234,37.857863,-121.565903
29710,95234,37.853354,-121.56261
29711,95234,37.853138,-121.561977
29712,95234,37.854284,-121.561222
29713,95234,37.855682,-121.562301
29714,95234,37.857135,-121.561813
29715,95234,37.858596,-121.560326
29716,95234,37.85956,-121.559224
29717,95234,37.858697,-121.556419
29718,95234,37.859789,-121.554381
29719,95234,37.861284,-121.554005
29720,95234,37.862978,-121.552328
29721,95234,37.880391,-121.511458
29722,95234,37.882825,-121.508514
29723,95234,37.883173,-121.504707
29724,95234,37.889269,-121.490469
29725,95234,37.891171,-121.489981
29726,95234,37.893728,-121.487295
29727,95234,37.893798,-121.488499
29728,95234,37.894965,-121.486106
29729,95234,37.897077,-121.483453
29730,95234,37.898973,-121.475521
29731,95234,37.89998,-121.473097
29732,95234,37.906805,-121.460164
29733,95234,37.916559,-121.445958
29734,95234,37.922394,-121.436794
29735,95234,37.922309,-121.435928
29736,95234,37.923211,-121.435692
29737,95234,37.925673,-121.432467
29738,95234,37.926324,-121.432518
29739,95234,37.928514,-121.435179
29740,95234,37.930786,-121.436413
29741,95234,37.933239,-121.435379
29742,95234,37.935018,-121.478729
29743,95234,37.937255,-121.47863
29744,95234,37.939737,-121.522272
29745,95234,37.939821,-121.531438
29746,95234,37.943452,-121.531193
29747,95234,37.945262,-121.527659
29748,95234,37.947301,-121.52455
29749,95234,37.949102,-121.523698
29750,95234,37.951703,-121.524892
29751,95234,37.95563,-121.525769
29752,95234,37.955487,-121.526745
29753,95234,37.957253,-121.52719
29754,95234,37.95928,-121.529543
29755,95234,37.960609,-121.53012
29756,95234,37.963575,-121.529669
29757,95234,37.967736,-121.530791
29758,95234,37.96959,-121.527716
29759,95234,37.971337,-121.527139
29760,95234,37.969435,-121.528336
29761,95234,37.96893,-121.530299
29762,95234,37.969135,-121.532218
29763,95234,37.970175,-121.533698
29764,95234,37.97007,-121.535249
29765,95234,37.972985,-121.538903
29766,95234,37.973795,-121.538687
29767,95234,37.975985,-121.535411
29768,95234,37.977054,-121.534886
29769,95234,37.978467,-121.535973
29770,95234,37.980541,-121.535886
29771,95234,37.983114,-121.534188
29772,95234,37.986223,-121.535239
29773,95234,37.987954,-121.534668
29774,95234,37.990523,-121.529298
29775,95234,37.993515,-121.530935
29776,95234,37.996318,-121.529974
29777,95234,38.000076,-121.525366
29778,95234,38.002012,-121.524321
29779,95234,38.004395,-121.532826
29780,95234,38.004089,-121.534947
29781,95234,38.005093,-121.53751
29782,95234,38.005144,-121.541387
29783,95234,38.003732,-121.543751
29784,95234,38.003799,-121.545016
29785,95234,38.006211,-121.550177
29786,95234,38.0084,-121.551895
29787,95234,38.009416,-121.555541
29788,95234,38.00853,-121.557424
29789,95234,38.003976,-121.560582
29790,95234,38.00307,-121.564677
29791,95234,37.997919,-121.570248
29792,95234,37.995737,-121.573714
29793,95234,37.989709,-121.575284
29794,95234,37.987897,-121.578832
29795,95234,37.983205,-121.580245
29796,95236,38.06566,-121.149903
29797,95236,38.065672,-121.150873
29798,95236,37.97846,-121.148867
29799,95236,37.978589,-121.117826
29800,95236,37.971641,-121.117618
29801,95236,37.972291,-121.085428
29802,95236,37.934684,-121.0843
29803,95236,37.934461,-121.070956
29804,95236,37.933589,-121.056709
29805,95236,37.939019,-121.0569
29806,95236,37.93923,-121.04797
29807,95236,37.940308,-121.044122
29808,95236,37.939863,-121.041018
29809,95236,37.939781,-121.039692
29810,95236,37.938568,-121.038495
29811,95236,37.96398,-121.039264
29812,95236,37.964149,-121.032837
29813,95236,37.973099,-121.040855
29814,95236,37.973709,-120.944642
29815,95236,38.017346,-120.944757
29816,95236,38.017226,-120.926524
29817,95236,38.077421,-120.926449
29818,95236,38.08562,-120.935647
29819,95236,38.088321,-120.93885
29820,95236,38.167979,-120.971186
29821,95236,38.177886,-120.975206
29822,95236,38.171248,-120.992122
29823,95236,38.16114,-121.014689
29824,95236,38.160575,-121.015593
29825,95236,38.16064,-121.012227
29826,95236,38.135734,-121.012193
29827,95236,38.123199,-121.015962
29828,95236,38.101591,-121.015962
29829,95236,38.078592,-121.031947
29830,95236,38.057034,-121.048338
29831,95236,38.057004,-121.077895
29832,95236,38.074784,-121.078025
29833,95236,38.073752,-121.124004
29834,95236,38.072259,-121.12398
29835,95236,38.073364,-121.1252
29836,95236,38.075244,-121.126172
29837,95236,38.07521,-121.128456
29838,95236,38.074254,-121.128871
29839,95236,38.074264,-121.13245
29840,95236,38.073694,-121.140876
29841,95236,38.065259,-121.140976
29842,95236,38.065598,-121.142184
29843,95236,38.068472,-121.14457
29844,95236,38.068115,-121.14791
29845,95236,38.06566,-121.149903
29846,95237,38.150444,-121.192346
29847,95237,38.148189,-121.192852
29848,95237,38.146444,-121.191182
29849,95237,38.146686,-121.178397
29850,95237,38.145421,-121.178369
29851,95237,38.140221,-121.18769
29852,95237,38.138037,-121.187684
29853,95237,38.138066,-121.172683
29854,95237,38.136237,-121.172681
29855,95237,38.136239,-121.164411
29856,95237,38.138358,-121.164411
29857,95237,38.138689,-121.161607
29858,95237,38.134436,-121.161607
29859,95237,38.134433,-121.153814
29860,95237,38.146951,-121.153805
29861,95237,38.147389,-121.133009
29862,95237,38.148325,-121.133315
29863,95237,38.153154,-121.138393
29864,95237,38.155227,-121.135934
29865,95237,38.154611,-121.134237
29866,95237,38.156731,-121.130202
29867,95237,38.159465,-121.129705
29868,95237,38.16094,-121.126878
29869,95237,38.163945,-121.124245
29870,95237,38.164903,-121.120563
29871,95237,38.165561,-121.115668
29872,95237,38.166983,-121.114881
29873,95237,38.178313,-121.115082
29874,95237,38.186118,-121.096767
29875,95237,38.188644,-121.092393
29876,95237,38.187134,-121.095064
29877,95237,38.184207,-121.101716
29878,95237,38.185448,-121.102372
29879,95237,38.182237,-121.110705
29880,95237,38.191485,-121.116286
29881,95237,38.192669,-121.115268
29882,95237,38.19092,-121.116998
29883,95237,38.18901,-121.121108
29884,95237,38.187079,-121.123264
29885,95237,38.187061,-121.124363
29886,95237,38.188422,-121.126187
29887,95237,38.188457,-121.127613
29888,95237,38.184573,-121.130415
29889,95237,38.183041,-121.134966
29890,95237,38.183145,-121.137015
29891,95237,38.182296,-121.137784
29892,95237,38.180674,-121.136179
29893,95237,38.178964,-121.135919
29894,95237,38.176242,-121.140001
29895,95237,38.175947,-121.144003
29896,95237,38.176152,-121.149102
29897,95237,38.175928,-121.151094
29898,95237,38.176406,-121.155454
29899,95237,38.177726,-121.159857
29900,95237,38.177955,-121.165429
29901,95237,38.175719,-121.168382
29902,95237,38.173619,-121.170071
29903,95237,38.17216,-121.170123
29904,95237,38.170841,-121.171799
29905,95237,38.168801,-121.171474
29906,95237,38.167938,-121.17311
29907,95237,38.166514,-121.172147
29908,95237,38.164982,-121.169686
29909,95237,38.162605,-121.171001
29910,95237,38.160483,-121.175581
29911,95237,38.160356,-121.177756
29912,95237,38.157851,-121.180992
29913,95237,38.155974,-121.182338
29914,95237,38.154713,-121.182364
29915,95237,38.15413,-121.184477
29916,95237,38.151623,-121.185447
29917,95237,38.151321,-121.187619
29918,95237,38.149526,-121.189537
29919,95237,38.148575,-121.188672
29920,95237,38.150444,-121.192346
29921,95240,38.153284,-121.288617
29922,95240,38.151431,-121.290139
29923,95240,38.149529,-121.288513
29924,95240,38.147504,-121.288708
29925,95240,38.1263,-121.28818
29926,95240,38.12629,-121.285902
29927,95240,38.124706,-121.285881
29928,95240,38.124707,-121.28817
29929,95240,38.107302,-121.287928
29930,95240,38.104319,-121.286462
29931,95240,38.101061,-121.286322
29932,95240,38.100897,-121.287811
29933,95240,38.100904,-121.288095
29934,95240,38.100711,-121.287763
29935,95240,38.087576,-121.28755
29936,95240,38.083814,-121.283258
29937,95240,38.077634,-121.283136
29938,95240,38.075065,-121.287389
29939,95240,38.057463,-121.287182
29940,95240,38.057414,-121.277086
29941,95240,38.057545,-121.273123
29942,95240,38.05755,-121.268753
29943,95240,38.057596,-121.262285
29944,95240,38.057594,-121.261674
29945,95240,38.057406,-121.25939
29946,95240,38.057416,-121.25757
29947,95240,38.059225,-121.259068
29948,95240,38.060802,-121.259245
29949,95240,38.064306,-121.253456
29950,95240,38.065032,-121.249415
29951,95240,38.066781,-121.246245
29952,95240,38.06729,-121.242392
29953,95240,38.067324,-121.236226
29954,95240,38.068272,-121.231054
29955,95240,38.069911,-121.22743
29956,95240,38.070145,-121.225983
29957,95240,38.070191,-121.21998
29958,95240,38.070433,-121.219297
29959,95240,38.072154,-121.217921
29960,95240,38.073486,-121.214599
29961,95240,38.074027,-121.212029
29962,95240,38.080669,-121.214693
29963,95240,38.085095,-121.214974
29964,95240,38.086353,-121.213226
29965,95240,38.086236,-121.211176
29966,95240,38.086881,-121.207534
29967,95240,38.088384,-121.20566
29968,95240,38.09081,-121.203844
29969,95240,38.092971,-121.193271
29970,95240,38.092994,-121.188272
29971,95240,38.092427,-121.186507
29972,95240,38.092936,-121.184842
29973,95240,38.094427,-121.18416
29974,95240,38.096442,-121.185601
29975,95240,38.097107,-121.184369
29976,95240,38.098034,-121.180163
29977,95240,38.097936,-121.179384
29978,95240,38.072517,-121.187165
29979,95240,38.072727,-121.180193
29980,95240,38.080062,-121.163853
29981,95240,38.080158,-121.159902
29982,95240,38.07339,-121.159973
29983,95240,38.073113,-121.156845
29984,95240,38.073072,-121.150285
29985,95240,38.073648,-121.150096
29986,95240,38.073738,-121.147738
29987,95240,38.075199,-121.144294
29988,95240,38.076358,-121.143535
29989,95240,38.074844,-121.141481
29990,95240,38.074397,-121.139402
29991,95240,38.07582,-121.13692
29992,95240,38.076128,-121.134593
29993,95240,38.077324,-121.133473
29994,95240,38.074264,-121.13245
29995,95240,38.074254,-121.128871
29996,95240,38.07521,-121.128456
29997,95240,38.075244,-121.126172
29998,95240,38.073364,-121.1252
29999,95240,38.072259,-121.12398
30000,95240,38.073752,-121.124004
30001,95240,38.074784,-121.078025
30002,95240,38.057004,-121.077895
30003,95240,38.057034,-121.048338
30004,95240,38.078592,-121.031947
30005,95240,38.101591,-121.015962
30006,95240,38.123199,-121.015962
30007,95240,38.135734,-121.012193
30008,95240,38.16064,-121.012227
30009,95240,38.160575,-121.015593
30010,95240,38.161015,-121.017739
30011,95240,38.15774,-121.023147
30012,95240,38.157033,-121.025206
30013,95240,38.151828,-121.03673
30014,95240,38.148503,-121.04098
30015,95240,38.148007,-121.07778
30016,95240,38.173258,-121.078137
30017,95240,38.173179,-121.081032
30018,95240,38.171753,-121.088885
30019,95240,38.172004,-121.093242
30020,95240,38.171391,-121.096527
30021,95240,38.178352,-121.096624
30022,95240,38.180708,-121.097116
30023,95240,38.186118,-121.096767
30024,95240,38.178313,-121.115082
30025,95240,38.166983,-121.114881
30026,95240,38.165561,-121.115668
30027,95240,38.164903,-121.120563
30028,95240,38.163945,-121.124245
30029,95240,38.16094,-121.126878
30030,95240,38.159465,-121.129705
30031,95240,38.156731,-121.130202
30032,95240,38.154611,-121.134237
30033,95240,38.155227,-121.135934
30034,95240,38.153154,-121.138393
30035,95240,38.148325,-121.133315
30036,95240,38.147389,-121.133009
30037,95240,38.146951,-121.153805
30038,95240,38.134433,-121.153814
30039,95240,38.134436,-121.161607
30040,95240,38.138689,-121.161607
30041,95240,38.138358,-121.164411
30042,95240,38.136239,-121.164411
30043,95240,38.136237,-121.172681
30044,95240,38.138066,-121.172683
30045,95240,38.138037,-121.187684
30046,95240,38.140221,-121.18769
30047,95240,38.145421,-121.178369
30048,95240,38.146686,-121.178397
30049,95240,38.146444,-121.191182
30050,95240,38.148189,-121.192852
30051,95240,38.149925,-121.194856
30052,95240,38.150914,-121.196774
30053,95240,38.151851,-121.196926
30054,95240,38.153103,-121.19501
30055,95240,38.15626,-121.194637
30056,95240,38.156618,-121.197089
30057,95240,38.158306,-121.198757
30058,95240,38.158726,-121.202235
30059,95240,38.159719,-121.20304
30060,95240,38.158579,-121.20493
30061,95240,38.160709,-121.207349
30062,95240,38.16081,-121.208462
30063,95240,38.158563,-121.209267
30064,95240,38.158513,-121.211864
30065,95240,38.157323,-121.211585
30066,95240,38.155932,-121.214162
30067,95240,38.154688,-121.21384
30068,95240,38.154482,-121.215667
30069,95240,38.155234,-121.217091
30070,95240,38.15319,-121.218941
30071,95240,38.149039,-121.220027
30072,95240,38.148232,-121.218036
30073,95240,38.145733,-121.220967
30074,95240,38.144542,-121.221104
30075,95240,38.142783,-121.225105
30076,95240,38.142811,-121.225972
30077,95240,38.144468,-121.226934
30078,95240,38.146979,-121.229241
30079,95240,38.149087,-121.229759
30080,95240,38.148609,-121.232568
30081,95240,38.146763,-121.233154
30082,95240,38.147052,-121.235524
30083,95240,38.144948,-121.23711
30084,95240,38.146509,-121.239863
30085,95240,38.149557,-121.242148
30086,95240,38.149337,-121.243337
30087,95240,38.149263,-121.24463
30088,95240,38.151277,-121.245964
30089,95240,38.150987,-121.247255
30090,95240,38.149078,-121.247731
30091,95240,38.149883,-121.248953
30092,95240,38.148474,-121.251088
30093,95240,38.148821,-121.253078
30094,95240,38.14611,-121.255403
30095,95240,38.146129,-121.256122
30096,95240,38.148014,-121.257513
30097,95240,38.146602,-121.258152
30098,95240,38.147843,-121.260463
30099,95240,38.148831,-121.261155
30100,95240,38.148926,-121.261469
30101,95240,38.149057,-121.262917
30102,95240,38.147546,-121.26523
30103,95240,38.148908,-121.266903
30104,95240,38.148696,-121.269673
30105,95240,38.149934,-121.270538
30106,95240,38.148622,-121.271934
30107,95240,38.148947,-121.27376
30108,95240,38.150323,-121.276949
30109,95240,38.150145,-121.278324
30110,95240,38.147846,-121.274099
30111,95240,38.148583,-121.277271
30112,95240,38.148471,-121.279031
30113,95240,38.150593,-121.280336
30114,95240,38.150283,-121.282325
30115,95240,38.151124,-121.283113
30116,95240,38.152625,-121.28273
30117,95240,38.151591,-121.283838
30118,95240,38.151817,-121.284997
30119,95240,38.153182,-121.285793
30120,95240,38.154859,-121.288167
30121,95240,38.153284,-121.288617
30122,95242,38.147134,-121.510045
30123,95242,38.144889,-121.510919
30124,95242,38.14356,-121.504632
30125,95242,38.141978,-121.504327
30126,95242,38.14003,-121.505027
30127,95242,38.136512,-121.503669
30128,95242,38.13347,-121.507251
30129,95242,38.13,-121.503759
30130,95242,38.128906,-121.498478
30131,95242,38.128109,-121.496831
30132,95242,38.12637,-121.49611
30133,95242,38.123286,-121.49929
30134,95242,38.122421,-121.499309
30135,95242,38.119467,-121.496182
30136,95242,38.117244,-121.49535
30137,95242,38.116739,-121.495988
30138,95242,38.116219,-121.501407
30139,95242,38.115169,-121.501389
30140,95242,38.114857,-121.498282
30141,95242,38.112032,-121.499427
30142,95242,38.110889,-121.500776
30143,95242,38.109444,-121.501175
30144,95242,38.106607,-121.499546
30145,95242,38.105789,-121.497908
30146,95242,38.083781,-121.503586
30147,95242,38.082323,-121.502422
30148,95242,38.080553,-121.502659
30149,95242,38.07981,-121.501117
30150,95242,38.076912,-121.502686
30151,95242,38.073782,-121.502463
30152,95242,38.072586,-121.503089
30153,95242,38.072337,-121.501363
30154,95242,38.076664,-121.500948
30155,95242,38.078604,-121.499085
30156,95242,38.080966,-121.499656
30157,95242,38.084328,-121.502112
30158,95242,38.088957,-121.500907
30159,95242,38.090134,-121.497348
30160,95242,38.091723,-121.494597
30161,95242,38.091796,-121.493354
30162,95242,38.089666,-121.490841
30163,95242,38.089581,-121.488871
30164,95242,38.091346,-121.483507
30165,95242,38.08981,-121.481128
30166,95242,38.085828,-121.479754
30167,95242,38.085205,-121.478347
30168,95242,38.084522,-121.472977
30169,95242,38.083489,-121.471667
30170,95242,38.079636,-121.469676
30171,95242,38.07528,-121.470421
30172,95242,38.07361,-121.469312
30173,95242,38.072291,-121.465461
30174,95242,38.07099,-121.464175
30175,95242,38.069712,-121.461724
30176,95242,38.067998,-121.459633
30177,95242,38.068003,-121.458169
30178,95242,38.069486,-121.456698
30179,95242,38.071128,-121.453612
30180,95242,38.075099,-121.451203
30181,95242,38.07672,-121.448167
30182,95242,38.080069,-121.444125
30183,95242,38.08181,-121.443033
30184,95242,38.082262,-121.44159
30185,95242,38.082552,-121.436133
30186,95242,38.0846,-121.433534
30187,95242,38.084792,-121.431577
30188,95242,38.0842,-121.428437
30189,95242,38.085415,-121.4243
30190,95242,38.085869,-121.421006
30191,95242,38.083071,-121.415314
30192,95242,38.076874,-121.414792
30193,95242,38.072763,-121.416582
30194,95242,38.072961,-121.388761
30195,95242,38.072617,-121.386792
30196,95242,38.072561,-121.378324
30197,95242,38.072744,-121.377444
30198,95242,38.072309,-121.351918
30199,95242,38.058054,-121.351862
30200,95242,38.05771,-121.351826
30201,95242,38.05763,-121.325397
30202,95242,38.057599,-121.314685
30203,95242,38.05758,-121.310597
